UBIGEO,altitud,DISTRITO,PROVINCIA,DEPARTAMEN,lon,lat,person_years,deaths,estrato,crude_rate,post_a,post_b,posterior_rate,credible_lower,credible_upper,probability_above_84
050620,3560.74661508704,SANTA ANA DE HUAYCAHUACHO,LUCANAS,AYACUCHO,-73.925609793484,-14.2208737083099,6800.0756501182,0,>3500,0,0.0671720204620204,11960.7036121565,5.61605927545504,6.99350744765396e-23,60.9288683972052,0.0156130500980904
050621,2603.70267298257,SANTA LUCIA,LUCANAS,AYACUCHO,-74.545744329154,-14.9327410189837,11644.4714086471,0,2500-3500,0,0.0671720204620204,16805.0993706855,3.99712128921975,4.97749331591048e-23,43.3649406200052,0.00833421898264108
050701,4231.62283300763,CORACORA,PARINACOCHAS,AYACUCHO,-73.6993078494648,-14.8156858576619,107699.386732688,2,>3500,18.5702078783795,2.06717202046202,112860.014694726,18.3162480179849,2.33452871556485,50.3961042068257,0.000909647328070085
050702,3553.68857075804,CHUMPI,PARINACOCHAS,AYACUCHO,-73.6999161655231,-15.1058165692632,17190.8220640569,0,>3500,0,0.0671720204620204,22351.4500260953,3.00526455257253,3.74236435189396e-23,32.6042442647902,0.00429773363645014
050703,4443.14661044437,CORONEL CASTAÑEDA,PARINACOCHAS,AYACUCHO,-73.16423186828,-14.778304560968,15699.605626327,0,>3500,0,0.0671720204620204,20860.2335883653,3.2200991507346,4.00989132918685e-23,34.9349940515298,0.00511310832714684
050704,3986.70528817588,PACAPAUSA,PARINACOCHAS,AYACUCHO,-73.3630116351412,-14.9519814836662,4379.38063439065,0,>3500,0,0.0671720204620204,9540.00859642899,7.04108594694183,8.76804972923286e-23,76.389043988477,0.0219778886572233
050705,2938.92841963986,PULLO,PARINACOCHAS,AYACUCHO,-73.9844501615613,-15.3331612438505,58412.3781500573,0,2500-3500,0,0.0671720204620204,63573.0061120956,1.05661230402694,1.31576709843336e-23,11.463232288215,6.06686764731412e-05
050706,3626.023547026,PUYUSCA,PARINACOCHAS,AYACUCHO,-73.5976337721018,-15.2820601980889,16861.2901578459,0,>3500,0,0.0671720204620204,22021.9181198842,3.05023477502484,3.79836439929685e-23,33.0921281405116,0.0044648738042784
050707,3957.98468085106,SAN FRANCISCO DE RAVACAYCO,PARINACOCHAS,AYACUCHO,-73.3631775843327,-15.0058385359084,4094.31766917293,0,>3500,0,0.0671720204620204,9254.94563121127,7.25795948876137,9.03811574091881e-23,78.7419143625682,0.0229213722243181
050708,4060.51855231144,UPAHUACHO,PARINACOCHAS,AYACUCHO,-73.5296758333355,-14.883634107648,8546.64192139738,1,>3500,117.00501895328,1.06717202046202,13707.2698834357,77.8544545731622,2.40366734888757,279.318560412939,0.342990185931619
050801,3164.0020847811,PAUSA,PAUCAR DEL SARA SARA,AYACUCHO,-73.357932385643,-15.3207024504789,26989.0960854093,0,2500-3500,0,0.0671720204620204,32149.7240474476,2.08934982965595,2.60180366299098e-23,22.6674460797097,0.00144873756228725
050802,3871.15871332626,COLTA,PAUCAR DEL SARA SARA,AYACUCHO,-73.2505501749856,-15.1277464345566,3433.14254859611,0,>3500,0,0.0671720204620204,8593.77051063445,7.81636190760478,9.73347725393507e-23,84.8000461987274,0.0253125184683138
050803,3464.9274611399,CORCULLA,PAUCAR DEL SARA SARA,AYACUCHO,-73.2186544587073,-15.2618246773783,3516.21929824561,0,2500-3500,0,0.0671720204620204,8676.84726028395,7.74152390229146,9.64028376685531e-23,83.9881254633511,0.0249953538852115
050804,3836.14454460678,LAMPA,PAUCAR DEL SARA SARA,AYACUCHO,-73.4496902462688,-15.1484679077753,15678.7877892664,0,>3500,0,0.0671720204620204,20839.4157513047,3.22331591555367,4.01389706837445e-23,34.9698928712739,0.00512562620783563
050805,3903.58575581395,MARCABAMBA,PAUCAR DEL SARA SARA,AYACUCHO,-73.3791587193991,-15.0917247782209,4907.30817610063,0,>3500,0,0.0671720204620204,10067.936138139,6.67187589793721,8.30828370811064e-23,72.383468302151,0.0203541015571883
050806,4548.61645346273,OYOLO,PAUCAR DEL SARA SARA,AYACUCHO,-73.1185880315523,-15.0230138177451,13286.0440993789,1,>3500,75.2669487260508,1.06717202046202,18446.6720614172,57.8517369913081,1.78610629340115,207.55477618323,0.233336253168984
050807,3608.23647604328,PARARCA,PAUCAR DEL SARA SARA,AYACUCHO,-73.4523151602181,-15.2057227085903,3063.78640776699,0,>3500,0,0.0671720204620204,8224.41436980533,8.16739252689312,1.01706049853101e-22,88.6083924709052,0.0267861116946029
050808,3912.12100965108,SAN JAVIER DE ALPABAMBA,PAUCAR DEL SARA SARA,AYACUCHO,-73.2943868018335,-15.0482032678482,2144.77586206897,0,>3500,0,0.0671720204620204,7305.4038241073,9.1948401593294,1.14500542071019e-22,99.7552159838493,0.0309623825120333
050809,3568.36809815951,SAN JOSE DE USHUA,PAUCAR DEL SARA SARA,AYACUCHO,-73.1961351031026,-15.2235458641832,1988.06611570248,0,>3500,0,0.0671720204620204,7148.69407774082,9.39640439659835,1.1701056008433e-22,101.941995055042,0.0317574808598402
050810,3695.09836065574,SARA SARA,PAUCAR DEL SARA SARA,AYACUCHO,-73.4594941837965,-15.2600282055934,3778.04752475248,0,>3500,0,0.0671720204620204,8938.67548679081,7.51476217715749,9.35790430186314e-23,81.5279777635938,0.024028027264374
050901,3616.34111422347,QUEROBAMBA,SUCRE,AYACUCHO,-73.8048304997783,-13.9948021009724,20810.0462184874,0,>3500,0,0.0671720204620204,25970.6741805257,2.58645655461612,3.22083551660441e-23,28.0605782991002,0.00284848655392156
050902,2710.93946731235,BELEN,SUCRE,AYACUCHO,-73.7672570706679,-13.8043144473887,2493.69230769231,0,2500-3500,0,0.0671720204620204,7654.32026973064,8.77570027055899,1.09281120782972e-22,95.2079493204571,0.029283584140012
050903,3196.23557692308,CHALCOS,SUCRE,AYACUCHO,-73.7526060698751,-13.8509551836539,3703.6735966736,0,2500-3500,0,0.0671720204620204,8864.30155871193,7.57781309865333,9.43641969271554e-23,82.2120199201523,0.0242979347595284
050904,3121.60830860534,CHILCAYOC,SUCRE,AYACUCHO,-73.7217591169159,-13.8912372620111,3861.39436619718,0,2500-3500,0,0.0671720204620204,9022.02232823552,7.44533963874123,9.27145453065595e-23,80.7748096612823,0.0237300148439668
050905,4014.29390243902,HUACAÑA,SUCRE,AYACUCHO,-73.8646743977527,-14.2141234110645,2798.79178082192,0,>3500,0,0.0671720204620204,7959.41974286025,8.43931123525366,1.05092170652052e-22,91.5584502220488,0.0279113860469693
050906,3832.80321894929,MORCOLLA,SUCRE,AYACUCHO,-73.8344784922326,-14.1547505353547,9970.70643642072,2,>3500,200.587592539527,2.06717202046202,15131.3343984591,136.615315346711,17.4125386569172,375.889192027804,0.657307782556621
050907,3542.66666666667,PAICO,SUCRE,AYACUCHO,-73.666589594941,-14.0125884148436,4159.24264705882,2,>3500,480.856773627835,2.06717202046202,9319.87060909716,221.802652329126,28.270236379326,610.277255972578,0.830100132025793
050908,3950.16410399776,SAN PEDRO DE LARCAY,SUCRE,AYACUCHO,-73.5895830773847,-14.2834885686174,6524.20386007238,0,>3500,0,0.0671720204620204,11684.8318221107,5.74865102764369,7.15861991548018e-23,62.3673620140665,0.0162142168618109
050909,3705.09305210918,SAN SALVADOR DE QUIJE,SUCRE,AYACUCHO,-73.7177609327981,-13.9832617884556,7528.06211812627,0,>3500,0,0.0671720204620204,12688.6900801646,5.2938498802982,6.59226990826725e-23,57.4332048240561,0.0141491419260067
050910,3721.06025824964,SANTIAGO DE PAUCARAY,SUCRE,AYACUCHO,-73.6533795639942,-14.0874756365269,4541.97627118644,0,>3500,0,0.0671720204620204,9702.60423322478,6.92309186764541,8.62111529854673e-23,75.1089211520744,0.0214612862211817
050911,4045.73560340511,SORAS,SUCRE,AYACUCHO,-73.6909874773553,-14.2095424237477,8151.31213872832,2,>3500,245.359270502923,2.06717202046202,13311.9401007667,155.287058446347,19.7923776060813,427.263420529644,0.711575099419852
051001,3961.61815509004,HUANCAPI,VICTOR FAJARDO,AYACUCHO,-74.0898399474027,-13.8046491303474,15026.8320332813,0,>3500,0,0.0671720204620204,20187.4599953197,3.32741318014222,4.14352621925648e-23,36.0992485677752,0.00553518878170245
051002,3468.593323217,ALCAMENCA,VICTOR FAJARDO,AYACUCHO,-74.2104503577033,-13.6655378229998,11199.7150610583,0,2500-3500,0,0.0671720204620204,16360.3430230967,4.10578313469286,5.11280660024729e-23,44.5438176506598,0.00880816995960554
051003,4008.44183724413,APONGO,VICTOR FAJARDO,AYACUCHO,-74.0068554410149,-14.0649529352015,4524.52657807309,0,>3500,0,0.0671720204620204,9685.15454011142,6.93556516665015,8.63664791763209e-23,75.244244508945,0.0215160033426943
051004,3521.10947109471,ASQUIPATA,VICTOR FAJARDO,AYACUCHO,-73.9378083314385,-14.0758172284473,3855.00826446281,0,>3500,0,0.0671720204620204,9015.63622650115,7.45061344251785,9.27802183776228e-23,80.8320253850662,0.0237526841999473
051005,3854.52730883813,CANARIA,VICTOR FAJARDO,AYACUCHO,-73.9945559901295,-13.9615545028376,32216.0061804697,0,>3500,0,0.0671720204620204,37376.6341425081,1.79716611736385,2.23795619134327e-23,19.4975324301409,0.000833400519923755
051006,3328.78085991678,CAYARA,VICTOR FAJARDO,AYACUCHO,-73.9886809311775,-13.7928451502634,9105.22107081174,0,2500-3500,0,0.0671720204620204,14265.8490328501,4.70858904418117,5.86346242681969e-23,51.0836848648097,0.0114946170221517
051007,3020.87225274725,COLCA,VICTOR FAJARDO,AYACUCHO,-74.0379366833919,-13.7148592937088,8160.24639076035,0,2500-3500,0,0.0671720204620204,13320.8743527987,5.04261347138281,6.27941286550941e-23,54.7075302282957,0.0130073786256929
051008,3688.50546780073,HUAMANQUIQUIA,VICTOR FAJARDO,AYACUCHO,-74.275718030076,-13.716076348712,8857.15035587189,0,>3500,0,0.0671720204620204,14017.7783179102,4.79191630361254,5.96722732331442e-23,51.9877058828895,0.0118710487739117
051009,4034.24932249323,HUANCARAYLLA,VICTOR FAJARDO,AYACUCHO,-74.1698680892555,-13.7490737330219,9930.18550272798,0,>3500,0,0.0671720204620204,15090.8134647663,4.45118618813042,5.54292649538715e-23,48.2911102191102,0.0103380271885806
051010,3726.53707865169,HUALLA,VICTOR FAJARDO,AYACUCHO,-73.9791959459298,-13.8780311537202,15886.2483091787,0,>3500,0,0.0671720204620204,21046.8762712171,3.19154346689833,3.97433180643492e-23,34.6251922105741,0.00500236359217443
051011,3990.39754288363,SARHUA,VICTOR FAJARDO,AYACUCHO,-74.4098362665521,-13.6902818886862,20993.3848177377,0,>3500,0,0.0671720204620204,26154.012779776,2.56832559606158,3.19825758651765e-23,27.8638747506685,0.00279070347778021
051012,4122.87072912998,VILCANCHOS,VICTOR FAJARDO,AYACUCHO,-74.6431764832297,-13.6523860280732,19205.6869636289,2,>3500,104.135822050392,2.06717202046202,24366.3149256673,84.8372856859237,10.813081335757,233.424917911896,0.413001061456551
051101,3454.2934347478,VILCAS HUAMAN,VILCAS HUAMAN,AYACUCHO,-73.8963159748845,-13.6557042621273,52254.7352543899,1,2500-3500,19.1370216523294,1.06717202046202,57415.3632164283,18.5868722355599,0.573848447792751,66.684153448626,0.00937075197310488
051102,3236.50665301945,ACCOMARCA,VILCAS HUAMAN,AYACUCHO,-73.8674047748769,-13.806238082376,6847.30326944758,0,2500-3500,0,0.0671720204620204,12007.9312314859,5.5939711151817,6.96600173487565e-23,60.6892329972882,0.0155128085816878
051103,3134.2859450727,CARHUANCA,VILCAS HUAMAN,AYACUCHO,-73.7820677793661,-13.7394384847154,6522.68817204301,0,2500-3500,0,0.0671720204620204,11683.3161340813,5.74939680576418,7.15954861024357e-23,62.3754529929412,0.0162175951135969
051104,3306.08652246256,CONCEPCION,VILCAS HUAMAN,AYACUCHO,-73.8804094532296,-13.5420999063895,12557.1954933009,2,2500-3500,159.271232264161,2.06717202046202,17717.8234553392,116.671894020881,14.8706157846105,321.016013940772,0.582563397617026
051105,3474.23068611561,HUAMBALPA,VILCAS HUAMAN,AYACUCHO,-73.887911466319,-13.7443122691019,10306.6825633383,1,2500-3500,97.0244299127908,1.06717202046202,15467.3105253766,68.9953187861039,2.1301516515847,247.53462373121,0.297366728378195
051106,3152.80298507463,INDEPENDENCIA,VILCAS HUAMAN,AYACUCHO,-73.8584716029788,-13.875655077044,8812.93094405594,0,2500-3500,0,0.0671720204620204,13973.5589060943,4.80708035178674,5.98611065033099e-23,52.152221293119,0.0119396345949006
051107,2994.18065153011,SAURAMA,VILCAS HUAMAN,AYACUCHO,-73.7503514905268,-13.701022025441,8370.83720930233,0,2500-3500,0,0.0671720204620204,13531.4651713407,4.96413504461359,6.18168607254456e-23,53.8561144041181,0.0126511832581813
051108,3663.89113840027,VISCHONGO,VILCAS HUAMAN,AYACUCHO,-74.0136963726068,-13.5536932824907,31347.4663303909,0,>3500,0,0.0671720204620204,36508.0942924293,1.83992130413528,2.29119792232334e-23,19.961385288582,0.000912697037126819
060101,3396.30151586926,CAJAMARCA,CAJAMARCA,CAJAMARCA,-78.5611115655215,-7.07746147533964,1947400.80559425,0,2500-3500,0,0.0671720204620204,1952561.43355629,0.0344020010370054,4.28397633760735e-25,0.373228787478278,0
060102,2834.9987400252,ASUNCION,CAJAMARCA,CAJAMARCA,-78.5271893137227,-7.33823571536753,61879.4447585105,0,2500-3500,0,0.0671720204620204,67040.0727205488,1.0019681920994,1.24772045131089e-23,10.8703959698971,4.34165030501754e-05
060103,3228.98039215686,CHETILLA,CAJAMARCA,CAJAMARCA,-78.6540277674665,-7.14250442210827,30773.006443299,0,2500-3500,0,0.0671720204620204,35933.6344053373,1.8693355563289,2.32782659408295e-23,20.2805017745386,0.00096944356995432
060104,2746.86635271192,COSPAN,CAJAMARCA,CAJAMARCA,-78.5168652967319,-7.45303167791169,57127.2680697868,0,2500-3500,0,0.0671720204620204,62287.8960318251,1.07841209514766,1.34291371389491e-23,11.6997391588041,6.87163419118564e-05
060105,3607.98072835483,ENCAÑADA,CAJAMARCA,CAJAMARCA,-78.4029544548555,-6.98521232875401,158427.009059577,1,>3500,6.31205503364612,1.06717202046202,163587.637021615,6.52354933350504,0.201407133577282,23.4045491501721,1.33633393595289e-06
060106,3188.75828519307,JESUS,CAJAMARCA,CAJAMARCA,-78.3666507282733,-7.29830618661759,132749.153794819,2,2500-3500,15.0660094081749,2.06717202046202,137909.781756857,14.9893067346489,1.91048772456497,41.2422163887333,0.000134833601000972
060107,2835.84724689165,LLACANORA,CAJAMARCA,CAJAMARCA,-78.4118419964557,-7.18959879657358,52613.2341733251,0,2500-3500,0,0.0671720204620204,57773.8621353635,1.16267145694081,1.44783932905184e-23,12.6138725954586,0.000106702710241269
060108,3217.89875439157,LOS BAÑOS DEL INCA,CAJAMARCA,CAJAMARCA,-78.4559781525531,-7.09012078283445,426281.669818633,0,2500-3500,0,0.0671720204620204,431442.297780671,0.155691782673029,1.93878231738237e-24,1.68910684017711,0
060109,2523.79956521739,MAGDALENA,CAJAMARCA,CAJAMARCA,-78.6223886361745,-7.22472728780385,70184.0326516778,0,2500-3500,0,0.0671720204620204,75344.6606137161,0.891529936094663,1.11019505708107e-23,9.67224658505392,1.96308450961524e-05
060110,2758.77674418605,MATARA,CAJAMARCA,CAJAMARCA,-78.2594783904802,-7.27201845144061,30177.0213438735,0,2500-3500,0,0.0671720204620204,35337.6493059119,1.90086272803615,2.36708642011466e-23,20.6225414150891,0.00103223060450519
060111,3210.79418472064,NAMORA,CAJAMARCA,CAJAMARCA,-78.284073903941,-7.1843648563781,82485.6881888228,0,2500-3500,0,0.0671720204620204,87646.3161508611,0.766398673806217,9.54372909944333e-24,8.31469214369146,6.15758251076848e-06
060112,2920.25280199253,SAN JUAN,CAJAMARCA,CAJAMARCA,-78.4819804206268,-7.27390932344534,36123.0315789474,0,2500-3500,0,0.0671720204620204,41283.6595409857,1.62708493406049,2.02615927756489e-23,17.6523143642237,0.000556052344095614
060201,3152.10702498821,CAJABAMBA,CAJABAMBA,CAJAMARCA,-78.0321458718817,-7.63145126182423,272878.677739878,0,2500-3500,0,0.0671720204620204,278039.305701917,0.241591814842305,3.00846923709685e-24,2.6210399802406,2.55018228756398e-13
060202,3089.5896619842,CACHACHI,CAJABAMBA,CAJAMARCA,-78.2533318781724,-7.56768531514619,203926.055614428,0,2500-3500,0,0.0671720204620204,209086.683576466,0.321263981584244,4.00060244679367e-24,3.48540674067628,1.07753472811112e-10
060203,2538.68,CONDEBAMBA,CAJABAMBA,CAJAMARCA,-78.0911369715353,-7.53012271633795,122282.02423562,0,2500-3500,0,0.0671720204620204,127442.652197659,0.527076448141075,6.56352236463697e-24,5.71827503395642,1.58181023279802e-07
060204,2551.72626043922,SITACOCHA,CAJABAMBA,CAJAMARCA,-77.9063215882759,-7.47438762618608,63719.1344942571,0,2500-3500,0,0.0671720204620204,68879.7624562955,0.975206912257303,1.21439544516247e-23,10.5800616949784,3.63834352092862e-05
060301,2165.20685053381,CELENDIN,CELENDIN,CAJAMARCA,-78.1172738616785,-6.77494051202524,233212.988143667,0,1500-2500,0,0.0671720204620204,238373.616105705,0.281793017026823,3.50908255524829e-24,3.05718455015551,8.19189160949918e-12
060302,2122.76106970627,CHUMUCH,CELENDIN,CAJAMARCA,-78.1870595172165,-6.57057884057481,21377.2474377745,0,1500-2500,0,0.0671720204620204,26537.8753998129,2.53117551612644,3.15199572424657e-23,27.4608319371415,0.002673747054729
060303,2285.11819484241,CORTEGANA,CELENDIN,CAJAMARCA,-78.2855189707436,-6.4876948057281,58248.2496624359,0,1500-2500,0,0.0671720204620204,63408.8776244742,1.05934725512463,1.31917284967859e-23,11.4929038901926,6.1640483825065e-05
060304,3272.19512195122,HUASMIN,CELENDIN,CAJAMARCA,-78.3256335925485,-6.82829836606791,85967.1425603036,0,2500-3500,0,0.0671720204620204,91127.770522342,0.737119102958321,9.17911952759674e-24,7.99703682144175,4.44819849254596e-06
060305,2191.0818815331,JORGE CHAVEZ,CELENDIN,CAJAMARCA,-78.0694936083191,-6.93951638605367,3652.07692307692,0,1500-2500,0,0.0671720204620204,8812.70488511526,7.62217972094749,9.4916680952382e-23,82.6933553118217,0.0244874255023293
060306,2929.00179533214,JOSE GALVEZ,CELENDIN,CAJAMARCA,-78.1587736310021,-6.91989560964932,21861.0032585083,0,2500-3500,0,0.0671720204620204,27021.6312205467,2.48586104642507,3.09556699623651e-23,26.9692133082231,0.00253377023657064
060307,2964.1365970558,MIGUEL IGLESIAS,CELENDIN,CAJAMARCA,-78.2653452262382,-6.65103242877292,30975.9318807914,0,2500-3500,0,0.0671720204620204,36136.5598428297,1.85883827221447,2.31475464611488e-23,20.1666162881208,0.000948988098002146
060308,2742.28740409207,OXAMARCA,CELENDIN,CAJAMARCA,-78.0613368962516,-7.05929223071283,46217.2085461355,0,2500-3500,0,0.0671720204620204,51377.8365081739,1.30741239856088,1.62808081219011e-23,14.1841732905029,0.000200589451379463
060309,3458.39330091842,SOROCHUCO,CELENDIN,CAJAMARCA,-78.2971840560778,-6.93421458835658,59212.9285435377,0,2500-3500,0,0.0671720204620204,64373.556505576,1.0434722595481,1.29940420153037e-23,11.3206753810462,5.61476900841074e-05
060310,3306.41372212693,SUCRE,CELENDIN,CAJAMARCA,-78.1713082397419,-7.01875086040359,43287.072846476,2,2500-3500,46.2031703343235,2.06717202046202,48447.7008085144,42.6681139860971,5.43833743907214,117.3988644749,0.0938677629681406
060311,1978.19314079422,UTCO,CELENDIN,CAJAMARCA,-78.0576116846093,-6.88132431153639,8593.20510483136,0,1500-2500,0,0.0671720204620204,13753.8330668697,4.8838763808923,6.08174240476194e-23,52.9853847127522,0.012287313604387
060312,2970.98563829787,LA LIBERTAD DE PALLAN,CELENDIN,CAJAMARCA,-78.2860914866478,-6.70880014720211,54588.266196372,0,2500-3500,0,0.0671720204620204,59748.8941584104,1.12423872287794,1.39998021668865e-23,12.1969142121852,8.79705472542902e-05
060401,2903.69391891892,CHOTA,CHOTA,CAJAMARCA,-78.6427537102514,-6.55997669173306,410994.35890023,0,2500-3500,0,0.0671720204620204,416154.986862269,0.161411066988491,2.01000282182086e-24,1.75115560146886,0
060402,2247.15964391691,ANGUIA,CHOTA,CAJAMARCA,-78.5758041579892,-6.33796678358166,25426.3240121581,0,1500-2500,0,0.0671720204620204,30586.9519741964,2.19610049797337,2.73473701666529e-23,23.8255886672804,0.00171444738686333
060403,2465.10387811634,CHADIN,CHOTA,CAJAMARCA,-78.4127931530857,-6.43986389244614,28890.2136822022,0,1500-2500,0,0.0671720204620204,34050.8416442406,1.97269780182899,2.45654044809628e-23,21.4018832173661,0.00118276857066768
060404,2726.05204460967,CHIGUIRIP,CHOTA,CAJAMARCA,-78.7080365457695,-6.42508011120367,28713.2119330454,0,2500-3500,0,0.0671720204620204,33873.8398950837,1.983005784702,2.46937666499801e-23,21.5137149664816,0.001205210701684
060405,1672.68241143567,CHIMBAN,CHOTA,CAJAMARCA,-78.4481437012333,-6.28458974185713,17311.2167985928,1,1500-2500,57.7660144653315,1.06717202046202,22471.8447606311,47.4892930166383,1.466177673091,170.377418134379,0.167928356915351
060406,1912.9430682312,CHOROPAMPA,CHOTA,CAJAMARCA,-78.3690445233496,-6.37006174068098,18219.6171644931,0,1500-2500,0,0.0671720204620204,23380.2451265314,2.87302464531456,3.57769002583627e-23,31.1695678287004,0.00381820109021891
060407,2219.08875286917,COCHABAMBA,CHOTA,CAJAMARCA,-78.8522610882874,-6.48302687487003,46365.4409221902,0,1500-2500,0,0.0671720204620204,51526.0688842285,1.30365117923019,1.62339708039325e-23,14.1433676603674,0.000197653787442298
060408,2802.72555948174,CONCHAN,CHOTA,CAJAMARCA,-78.6024537806307,-6.47060765128467,47354.1217841631,0,2500-3500,0,0.0671720204620204,52514.7497462014,1.27910769425078,1.59283382659267e-23,13.877094337211,0.000179168938950758
060409,2201.59933652783,HUAMBOS,CHOTA,CAJAMARCA,-78.9704027077904,-6.44369278517541,68333.3003464203,0,1500-2500,0,0.0671720204620204,73493.9283084587,0.913980542448284,1.1381521129164e-23,9.91581417806984,2.34092442842337e-05
060410,2722.82252050708,LAJAS,CHOTA,CAJAMARCA,-78.7275684172846,-6.57449023096131,92255.3506549097,0,2500-3500,0,0.0671720204620204,97415.978616948,0.68953801435542,8.58660673314282e-24,7.48082754666571,2.47924885155015e-06
060411,1613.58902349486,LLAMA,CHOTA,CAJAMARCA,-79.1728932320846,-6.53901204895533,58808.2149382053,0,1500-2500,0,0.0671720204620204,63968.8429002436,1.05007402692545,1.30762518123459e-23,11.3922982389961,5.8388653713326e-05
060412,2297.08411614005,MIRACOSTA,CHOTA,CAJAMARCA,-79.3026327705201,-6.357817371574,26253.1875187519,0,1500-2500,0,0.0671720204620204,31413.8154807902,2.13829550578142,2.66275422168788e-23,23.1984598231533,0.00156799084967008
060413,2846.9248395967,PACCHA,CHOTA,CAJAMARCA,-78.3980789326497,-6.53392588216287,36770.205957994,0,2500-3500,0,0.0671720204620204,41930.8339200323,1.60197196626536,1.99488686417076e-23,17.3798626975292,0.000520320967323462
060414,1337.54639844257,PION,CHOTA,CAJAMARCA,-78.4781833865031,-6.18419440287664,9666.46153846154,0,500-1500,0,0.0671720204620204,14827.0895004999,4.53035779272498,5.641516481571e-23,49.1500463593003,0.0106925916589511
060415,2551.50829562594,QUEROCOTO,CHOTA,CAJAMARCA,-79.0929475375511,-6.35221718599812,70416.0136522622,0,2500-3500,0,0.0671720204620204,75576.6416143006,0.888793402660408,1.10678733540034e-23,9.64255781623894,1.92030666731347e-05
060416,1736.65963179165,SAN JUAN DE LICUPIS,CHOTA,CAJAMARCA,-79.2455139556915,-6.4843578091976,7770.0495951417,0,1500-2500,0,0.0671720204620204,12930.67755718,5.19477963664183,6.46890075333689e-23,56.3583874936552,0.0136987577662888
060417,2551.98193608152,TACABAMBA,CHOTA,CAJAMARCA,-78.5557122628627,-6.39835532909113,132552.09768546,0,2500-3500,0,0.0671720204620204,137712.725647498,0.48776915964876,6.07404068124462e-24,5.29182857209901,6.24266069948476e-08
060418,1194.50789692436,TOCMOCHE,CHOTA,CAJAMARCA,-79.3759869259189,-6.45683309601988,7005.0404494382,0,500-1500,0,0.0671720204620204,12165.6684114765,5.52144100842444,6.87568220352688e-23,59.9023507525153,0.0151834942416244
060419,2894.65547073791,CHALAMARCA,CHOTA,CAJAMARCA,-78.4952388966217,-6.51760765579816,77024.2078201971,0,2500-3500,0,0.0671720204620204,82184.8357822354,0.817328644909697,1.01779445069937e-23,8.86723358861521,1.02809446914653e-05
060501,2598.74177925057,CONTUMAZA,CONTUMAZA,CAJAMARCA,-78.7367992488659,-7.33474795640711,64060.1184810751,0,2500-3500,0,0.0671720204620204,69220.7464431134,0.970403006520932,1.20841328776396e-23,10.5279439152243,3.52130385387062e-05
060502,1680.44474761255,CHILETE,CONTUMAZA,CAJAMARCA,-78.8216641642435,-7.25634417912518,21695.1900826446,0,1500-2500,0,0.0671720204620204,26855.818044683,2.50120924822543,3.11467964415104e-23,27.1357266090557,0.00258084564504468
060503,1911.84013501074,CUPISNIQUE,CONTUMAZA,CAJAMARCA,-79.0665678097745,-7.37346412596415,11089.0572438162,0,1500-2500,0,0.0671720204620204,16249.6852058546,4.1337428763124,5.14762401432005e-23,44.847154088899,0.00893076951774718
060504,2816.54723707665,GUZMANGO,CONTUMAZA,CAJAMARCA,-78.9176894648387,-7.36430400050047,22734.0003503854,0,2500-3500,0,0.0671720204620204,27894.6283124238,2.40806293275122,2.99868737643453e-23,26.1251782300498,0.0023005833473142
060505,1186.30478124423,SAN BENITO,CONTUMAZA,CAJAMARCA,-78.9623216521005,-7.50278686234968,28839.054368932,0,500-1500,0,0.0671720204620204,33999.6823309704,1.97566611970469,2.46023680387754e-23,21.4340866255459,0.00118920965651015
060506,2620.94222833563,SANTA CRUZ DE TOLED,CONTUMAZA,CAJAMARCA,-78.8633983020775,-7.32766196233354,8313.02371916509,0,2500-3500,0,0.0671720204620204,13473.6516812034,4.98543542993096,6.20821079318025e-23,54.0872031996876,0.0127478265143118
060507,2122.68849449204,TANTARICA,CONTUMAZA,CAJAMARCA,-78.9498514244312,-7.27530948863411,21152.0851305335,0,1500-2500,0,0.0671720204620204,26312.7130925718,2.55283521032969,3.17896788128672e-23,27.6958188902532,0.00274169925745837
060508,890.062644246621,YONAN,CONTUMAZA,CAJAMARCA,-79.1691290905151,-7.27762464213585,55406.2047936463,0,500-1500,0,0.0671720204620204,60566.8327556846,1.10905618480959,1.38107386477044e-23,12.0321982042996,8.12303216085608e-05
060601,2448.76855713094,CUTERVO,CUTERVO,CAJAMARCA,-78.8330100715401,-6.38019533148584,410481.00940902,0,1500-2500,0,0.0671720204620204,415641.637371059,0.161610422109981,2.01248533038867e-24,1.75331841374804,0
060602,1686.69091440257,CALLAYUC,CUTERVO,CAJAMARCA,-78.9309540646256,-6.12740592630722,76930.1819682278,0,1500-2500,0,0.0671720204620204,82090.8099302661,0.818264803564262,1.01896022053936e-23,8.87739001408462,1.03723704725223e-05
060603,1045.87772774506,CHOROS,CUTERVO,CAJAMARCA,-78.7734390402928,-5.92461707072573,26266.0680169287,0,500-1500,0,0.0671720204620204,31426.695978967,2.13741910721308,2.66166286926189e-23,23.1889517374272,0.00156581681148549
060604,1206.79855465221,CUJILLO,CUTERVO,CAJAMARCA,-78.5588573760377,-6.116751209283,20495.1699421965,0,500-1500,0,0.0671720204620204,25655.7979042349,2.61820040494366,3.26036516591796e-23,28.4049686953128,0.00295074142174645
060605,1969.4661971831,LA RAMADA,CUTERVO,CAJAMARCA,-78.5696997079997,-6.23089848270215,31694.5022321429,0,1500-2500,0,0.0671720204620204,36855.1301941812,1.82259620595848,2.2696235056037e-23,19.7734245540156,0.000880107651117235
